predicted_is_returned,probability,top_feature_attributions,baseline_prediction_value,prediction_value,approximation_error,user_gender,user_city,user_state,order_status,product_category,product_brand,product_price,delivery_time_hours
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.7938113808631897""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290257728629513,0.0,M,Bessemer,Alabama,Shipped,Shorts,Burnside,33.75,-479565
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.79345768690109253""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.15274207293987274""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""-0.0058845551684498787""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.0027550216764211655""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""-0.0022626901045441628""
  }]
}",4.5868816375732422,5.5290256750886329,0.0,M,Nagoya city,Aichi,Shipped,Jeans,True Religion,144.0,-476006
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
0,0.99994632358720992,"{
  ""top_feature_attributions"": [{
    ""feature"": ""delivery_time_hours"",
    ""attribution"": ""0.80035382509231567""
  }, {
    ""feature"": ""order_status"",
    ""attribution"": ""0.13851860165596008""
  }, {
    ""feature"": ""user_gender"",
    ""attribution"": ""0.0017965270671993494""
  }, {
    ""feature"": ""product_price"",
    ""attribution"": ""0.000606016255915165""
  }, {
    ""feature"": ""product_category"",
    ""attribution"": ""0.00054399902001023293""
  }]
}",4.5868816375732422,5.5290258280438138,0.0,F,Dothan,Alabama,Shipped,Sleep & Lounge,HUE,29.0,-469137
